AgtId,PPName,Con,Reg,Contp,CowWar,Dat,War Type,War Name,Year From,Year To,War Duration
626,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
626,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
923,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
923,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
1445,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
1445,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
143,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
143,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
924,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
924,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
1444,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
1444,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-26,Inter-State,Cenepa Valley War,1995,1995,1
927,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-23,Inter-State,Cenepa Valley War,1995,1995,1
927,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-10-23,Inter-State,Cenepa Valley War,1995,1995,1
925,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-01-26,Inter-State,Cenepa Valley War,1995,1995,1
925,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-01-26,Inter-State,Cenepa Valley War,1995,1995,1
926,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-01-23,Inter-State,Cenepa Valley War,1995,1995,1
926,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1998-01-23,Inter-State,Cenepa Valley War,1995,1995,1
353,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1995-02-28,Inter-State,Cenepa Valley War,1995,1995,1
353,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1995-02-28,Inter-State,Cenepa Valley War,1995,1995,1
352,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1995-02-17,Inter-State,Cenepa Valley War,1995,1995,1
352,Ecuador-Peru border dispute peace process,Peru,Americas,Territory,217,1995-02-17,Inter-State,Cenepa Valley War,1995,1995,1
2098,Eritrea-Ethiopia border dispute peace process,Ethiopia,Africa (excl MENA),Territory,923,2018-09-16,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2098,Eritrea-Ethiopia border dispute peace process,Ethiopia,Africa (excl MENA),Territory,923,2018-09-16,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2097,Eritrea-Ethiopia border dispute peace process,Ethiopia,Africa (excl MENA),Territory,923,2018-07-09,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2097,Eritrea-Ethiopia border dispute peace process,Ethiopia,Africa (excl MENA),Territory,923,2018-07-09,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2099,Eritrea-Ethiopia border dispute peace process,Ogaden,Africa (excl MENA),Territory,923,2018-09-05,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2099,Eritrea-Ethiopia border dispute peace process,Ogaden,Africa (excl MENA),Territory,923,2018-09-05,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2099,Eritrea-Ethiopia border dispute peace process,Ogaden,Africa (excl MENA),Territory,923,2018-09-05,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2099,Eritrea-Ethiopia border dispute peace process,Ogaden,Africa (excl MENA),Territory,923,2018-09-05,Intra-State,Ethiopian Anyuaa-Nuer War,2002,2003,2
2100,Eritrea-Ethiopia border dispute peace process,Somalia,Africa (excl MENA),Territory,913,2018-07-30,Intra-State,Oromo Liberation War,1999,1999,1
2100,Eritrea-Ethiopia border dispute peace process,Somalia,Africa (excl MENA),Territory,913,2018-07-30,Intra-State,Oromo Liberation War,1999,1999,1
1887,Post-WWII Germany normalisation process ,United States of America,Cross-regional,Territory,139,1990-09-12,Inter-State,World War II,1939,1945,7
1887,Post-WWII Germany normalisation process ,United States of America,Cross-regional,Territory,139,1990-09-12,Inter-State,World War II,1939,1945,7
1887,Post-WWII Germany normalisation process ,United States of America,Cross-regional,Territory,139,1990-09-12,Inter-State,World War II,1939,1945,7
1887,Post-WWII Germany normalisation process ,United States of America,Cross-regional,Territory,139,1990-09-12,Inter-State,World War II,1939,1945,7
1887,Post-WWII Germany normalisation process ,United States of America,Cross-regional,Territory,139,1990-09-12,Inter-State,World War II,1939,1945,7
725,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2008-09-09,Intra-State,Abkhazia Revolt,1993,1994,2
725,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2008-09-09,Intra-State,Abkhazia Revolt,1993,1994,2
1059,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2005-05-12,Intra-State,Abkhazia Revolt,1993,1994,2
1059,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2005-05-12,Intra-State,Abkhazia Revolt,1993,1994,2
1056,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2004-01-19,Intra-State,Abkhazia Revolt,1993,1994,2
1056,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2004-01-19,Intra-State,Abkhazia Revolt,1993,1994,2
1511,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2003-10-08,Intra-State,Abkhazia Revolt,1993,1994,2
1511,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2003-10-08,Intra-State,Abkhazia Revolt,1993,1994,2
609,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2001-03-16,Intra-State,Abkhazia Revolt,1993,1994,2
609,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2001-03-16,Intra-State,Abkhazia Revolt,1993,1994,2
1510,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2000-02-03,Intra-State,Abkhazia Revolt,1993,1994,2
1510,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2000-02-03,Intra-State,Abkhazia Revolt,1993,1994,2
412,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1999-06-09,Intra-State,Abkhazia Revolt,1993,1994,2
412,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1999-06-09,Intra-State,Abkhazia Revolt,1993,1994,2
25,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-12-21,Intra-State,Abkhazia Revolt,1993,1994,2
25,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-12-21,Intra-State,Abkhazia Revolt,1993,1994,2
24,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-12-18,Intra-State,Abkhazia Revolt,1993,1994,2
24,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-12-18,Intra-State,Abkhazia Revolt,1993,1994,2
307,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-10-18,Intra-State,Abkhazia Revolt,1993,1994,2
307,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-10-18,Intra-State,Abkhazia Revolt,1993,1994,2
23,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-09-24,Intra-State,Abkhazia Revolt,1993,1994,2
23,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-09-24,Intra-State,Abkhazia Revolt,1993,1994,2
22,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-09-02,Intra-State,Abkhazia Revolt,1993,1994,2
22,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-09-02,Intra-State,Abkhazia Revolt,1993,1994,2
21,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-07-25,Intra-State,Abkhazia Revolt,1993,1994,2
21,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-07-25,Intra-State,Abkhazia Revolt,1993,1994,2
20,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-05-25,Intra-State,Abkhazia Revolt,1993,1994,2
20,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-05-25,Intra-State,Abkhazia Revolt,1993,1994,2
19,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-05-22,Intra-State,Abkhazia Revolt,1993,1994,2
19,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-05-22,Intra-State,Abkhazia Revolt,1993,1994,2
18,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-04-28,Intra-State,Abkhazia Revolt,1993,1994,2
18,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-04-28,Intra-State,Abkhazia Revolt,1993,1994,2
17,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-01-22,Intra-State,Abkhazia Revolt,1993,1994,2
17,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1998-01-22,Intra-State,Abkhazia Revolt,1993,1994,2
525,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-12-18,Intra-State,Abkhazia Revolt,1993,1994,2
525,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-12-18,Intra-State,Abkhazia Revolt,1993,1994,2
342,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-11-19,Intra-State,Abkhazia Revolt,1993,1994,2
342,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-11-19,Intra-State,Abkhazia Revolt,1993,1994,2
546,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-08-14,Intra-State,Abkhazia Revolt,1993,1994,2
546,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-08-14,Intra-State,Abkhazia Revolt,1993,1994,2
9,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-06-12,Intra-State,Abkhazia Revolt,1993,1994,2
9,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1997-06-12,Intra-State,Abkhazia Revolt,1993,1994,2
603,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-07-21,Intra-State,Abkhazia Revolt,1993,1994,2
603,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-07-21,Intra-State,Abkhazia Revolt,1993,1994,2
247,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-05-14,Intra-State,Abkhazia Revolt,1993,1994,2
247,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-05-14,Intra-State,Abkhazia Revolt,1993,1994,2
492,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-05-11,Intra-State,Abkhazia Revolt,1993,1994,2
492,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-05-11,Intra-State,Abkhazia Revolt,1993,1994,2
361,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-04-04,Intra-State,Abkhazia Revolt,1993,1994,2
361,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1994-04-04,Intra-State,Abkhazia Revolt,1993,1994,2
13,Abkhazia peace process,Abkhazia,Europe and Eurasia,Territory,882,1994-01-13,Intra-State,Abkhazia Revolt,1993,1994,2
13,Abkhazia peace process,Abkhazia,Europe and Eurasia,Territory,882,1994-01-13,Intra-State,Abkhazia Revolt,1993,1994,2
12,Abkhazia peace process,Abkhazia,Europe and Eurasia,Territory,882,1993-12-01,Intra-State,Abkhazia Revolt,1993,1994,2
12,Abkhazia peace process,Abkhazia,Europe and Eurasia,Territory,882,1993-12-01,Intra-State,Abkhazia Revolt,1993,1994,2
1693,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1993-09-27,Intra-State,Abkhazia Revolt,1993,1994,2
1693,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1993-09-27,Intra-State,Abkhazia Revolt,1993,1994,2
249,Abkhazia peace process,Abkhazia,Europe and Eurasia,Territory,882,1993-07-27,Intra-State,Abkhazia Revolt,1993,1994,2
249,Abkhazia peace process,Abkhazia,Europe and Eurasia,Territory,882,1993-07-27,Intra-State,Abkhazia Revolt,1993,1994,2
1025,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1992-08-28,Intra-State,Abkhazia Revolt,1993,1994,2
1025,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,1992-08-28,Intra-State,Abkhazia Revolt,1993,1994,2
724,Abkhazia peace process,(Ossetia),Europe and Eurasia,Government/territory,882,2008-08-12,Intra-State,Abkhazia Revolt,1993,1994,2
724,Abkhazia peace process,(Ossetia),Europe and Eurasia,Government/territory,882,2008-08-12,Intra-State,Abkhazia Revolt,1993,1994,2
724,Abkhazia peace process,(Ossetia),Europe and Eurasia,Government/territory,882,2008-08-12,Intra-State,Abkhazia Revolt,1993,1994,2
1780,Abkhazia peace process,(Abkhazia),Europe and Eurasia,Government/territory,882,2008-11-03,Intra-State,Abkhazia Revolt,1993,1994,2
1780,Abkhazia peace process,(Abkhazia),Europe and Eurasia,Government/territory,882,2008-11-03,Intra-State,Abkhazia Revolt,1993,1994,2
1780,Abkhazia peace process,(Abkhazia),Europe and Eurasia,Government/territory,882,2008-11-03,Intra-State,Abkhazia Revolt,1993,1994,2
1781,Abkhazia peace process,(Abkhazia),Europe and Eurasia,Government/territory,882,2008-09-15,Intra-State,Abkhazia Revolt,1993,1994,2
1781,Abkhazia peace process,(Abkhazia),Europe and Eurasia,Government/territory,882,2008-09-15,Intra-State,Abkhazia Revolt,1993,1994,2
1781,Abkhazia peace process,(Abkhazia),Europe and Eurasia,Government/territory,882,2008-09-15,Intra-State,Abkhazia Revolt,1993,1994,2
1779,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-03-29,Intra-State,Abkhazia Revolt,1993,1994,2
1779,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-03-29,Intra-State,Abkhazia Revolt,1993,1994,2
1779,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-03-29,Intra-State,Abkhazia Revolt,1993,1994,2
1778,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-02-11,Intra-State,Abkhazia Revolt,1993,1994,2
1778,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-02-11,Intra-State,Abkhazia Revolt,1993,1994,2
1778,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-02-11,Intra-State,Abkhazia Revolt,1993,1994,2
1777,Abkhazia peace process,Abkhazia,Europe and Eurasia,Government/territory,882,2002-01-17,Intra-State,Abkhazia Revolt,1993,1994,2
